word,review_flag,candidate_source,df_total,neg_count,neu_count,pos_count,pmi_neg,pmi_neu,pmi_pos,delta_pmi_pos_minus_neg,fisher_odds_ratio,fisher_p_value,bootstrap_ci_low,bootstrap_ci_high,bootstrap_ci_excludes_zero,direction,direction_stability,dominant_share,wilson_lower,wilson_upper,score_minus9_to9,bh_adjusted_p_value,survives_fdr,statistical_keep,statistical_reject_reasons
newe,,deterministic,25,12,5,8,0.011711987921836808,0.24533995381868579,0.005502276085598723,-0.006209711836238085,0.9762269938650306,1.0,-1.4177947897362577,1.3013777779143265,False,NEG,0.506,0.48,0.30031285954112974,0.6650148304964322,-1,1.0,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
vavo,,deterministic,25,15,1,9,0.32205210853398825,-1.6291291640974546,0.16596694827884484,-0.1560851602551434,0.8782508630609897,0.837256049330246,-1.4536707278622503,0.9651178208965455,False,NEG,0.6165,0.6,0.40739457358967,0.7659669762225203,-2,1.0,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
havo,,deterministic,24,14,1,9,0.28355229113097025,-1.5714136662411686,0.22368244613513077,-0.05986984499583947,0.9412296564195298,1.0,-1.394133579407787,1.0827148683520444,False,NEG,0.5465,0.5833333333333334,0.3883466586522876,0.7553239739018824,-2,1.0,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
kutsvaga,,deterministic,24,11,4,9,-0.050866747939588564,0.013548834479987448,0.22368244613513077,0.27454919407471934,1.198870174704467,0.8202656094724342,-1.0051737273049368,1.5927537991864005,False,POS,0.6625,0.375,0.21159367559548778,0.5729003755732572,-1,1.0,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
bhoo,,deterministic,23,11,4,8,0.009254244497983066,0.07366982691755908,0.12333876637945629,0.11408452188147322,1.0652537646402678,1.0,-1.3359552827317114,1.4759574605415804,False,POS,0.564,0.34782608695652173,0.1881127593879773,0.55109664622737,-1,1.0,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
patwitter,,deterministic,23,12,4,7,0.12954847821569437,0.07366982691755908,-0.057233479262364995,-0.18678195747805937,0.8538712150249138,0.8185341368097603,-1.7167890086637552,1.0683963980597613,False,NEG,0.608,0.5217391304347826,0.32962737336427406,0.7076284258335335,-2,1.0,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
nayo,,deterministic,22,11,3,8,0.07198999984594501,-0.2261644971191874,0.18607452172741823,0.11408452188147322,1.0652537646402678,1.0,-1.3878777236101496,1.3747783128942328,False,POS,0.5655,0.36363636363636365,0.19733204670366125,0.5704829190986899,-1,1.0,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
titi,,deterministic,22,11,3,8,0.07198999984594501,-0.2261644971191874,0.18607452172741823,0.11408452188147322,1.0652537646402678,1.0,-1.3581831286616748,1.4450202572741557,False,POS,0.5645,0.36363636363636365,0.19733204670366125,0.5704829190986899,-1,1.0,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
acho,,deterministic,21,12,1,8,0.2578725751912341,-1.3829685768280573,0.251662863354996,-0.006209711836238085,0.9762269938650306,1.0,-1.4330329339451984,1.1878618062335162,False,NEG,0.512,0.5714285714285714,0.3654655436930671,0.7553003107462404,-2,1.0,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
zvenyu,,deterministic,20,12,0,8,0.3265853252752482,-2.899218327465201,0.3203756134390101,-0.006209711836238085,0.9762269938650306,1.0,-1.3726161380661002,1.2566490734206641,False,NEG,0.511,0.6,0.3865815007622531,0.781193467627183,-2,1.0,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
ake,,rag_recovered,19,11,1,7,0.27844087731337197,-1.242106040988208,0.2119531535530239,-0.06648772376034806,0.9317397818739329,1.0,-1.573688782203359,1.2780308299590364,False,NEG,0.5515,0.5789473684210527,0.3627590353425504,0.7685810871754576,-2,1.0,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
handisi,,deterministic,19,10,2,7,0.1471963440351196,-0.5051404468220024,0.2119531535530239,0.0647568095179043,1.0251820620927559,1.0,-1.5129367658608404,1.4868351809836833,False,POS,0.5375,0.3684210526315789,0.19149512745135072,0.5896046683519693,-1,1.0,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
vave,,deterministic,19,10,3,6,0.1471963440351196,-0.01971361965176044,0.005502276085596947,-0.14169406794952266,0.8783908045977011,1.0,-1.8227461752522514,1.2626131428419811,False,NEG,0.586,0.5263157894736842,0.3170780924511316,0.7267019483882042,-2,1.0,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
regai,,deterministic,18,8,5,5,-0.0817093842600034,0.70831193016123,-0.15955697018489978,-0.07784758592489638,0.9151187284565301,1.0,-1.9671216012350157,1.471956758832322,False,NEG,0.555,0.4444444444444444,0.24559518127005633,0.6628358435795723,-1,1.0,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
wena,,deterministic,18,10,2,6,0.2231451972684173,-0.42919159358870473,0.08145112931889464,-0.14169406794952266,0.8783908045977011,1.0,-1.715450182110171,1.283813252517876,False,NEG,0.579,0.5555555555555556,0.33716415642042774,0.7544048187299437,-2,1.0,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
ende,,deterministic,17,8,3,6,-0.0015390355760196428,0.13640558226552102,0.1616214780028784,0.16316051357889805,1.0985632183908045,1.0,-1.511744119850681,1.7143366359656986,False,POS,0.5915,0.35294117647058826,0.17309720397243744,0.5869963651478132,-1,1.0,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
hatina,,deterministic,17,10,1,6,0.30331554595240107,-1.0859868390709266,0.1616214780028784,-0.14169406794952266,0.8783908045977011,1.0,-1.8892475736308851,1.210447088512534,False,NEG,0.591,0.5882352941176471,0.3600544264299978,0.7838894320978518,-2,1.0,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
musina,,deterministic,17,9,2,6,0.15892563661722647,-0.349021244904721,0.1616214780028784,0.0026958413856519314,0.9762452107279693,1.0,-1.6173964733646862,1.4901675933467406,False,POS,0.505,0.35294117647058826,0.17309720397243744,0.5869963651478132,-2,1.0,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
vagari,,deterministic,17,9,2,6,0.15892563661722647,-0.349021244904721,0.1616214780028784,0.0026958413856519314,0.9762452107279693,1.0,-1.687646474808811,1.4614852662262694,False,POS,0.5025,0.35294117647058826,0.17309720397243744,0.5869963651478132,-2,1.0,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
ndipo,,deterministic,16,8,2,6,0.08334986201049333,-0.264132347318208,0.24651037558939137,0.16316051357889805,1.0985632183908045,1.0,-1.5338232525350821,1.670934209807304,False,POS,0.578,0.375,0.18481232558863633,0.6135895945449727,-1,1.0,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
rekuti,,deterministic,16,9,1,6,0.24381453420373944,-1.0010979414844137,0.24651037558939137,0.0026958413856519314,0.9762452107279693,1.0,-1.7674926618293694,1.4595678488682615,False,POS,0.493,0.375,0.18481232558863633,0.6135895945449727,-2,1.0,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
vaite,,deterministic,16,8,3,5,0.08334986201049333,0.221294479852034,0.005502276085596947,-0.07784758592489638,0.9151187284565301,1.0,-2.150136371767022,1.4516707864668814,False,NEG,0.5625,0.5,0.27999563610326017,0.7200043638967398,-2,1.0,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
hanty,,deterministic,15,9,0,6,0.3340123431753188,-2.495862633233992,0.33670818456097074,0.0026958413856519314,0.9762452107279693,1.0,-1.6070238954451255,1.441063039974127,False,POS,0.4925,0.4,0.1982449614134158,0.6425316987937539,-2,1.0,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
muzukuru,,deterministic,15,8,2,5,0.1735476709820727,-0.17393453834662864,0.09570008505717631,-0.07784758592489638,0.9151187284565301,1.0,-1.9884995749924812,1.407067114020176,False,NEG,0.5405,0.5333333333333333,0.30116980025498397,0.7519046463426261,-2,1.0,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
kudaro,,deterministic,14,6,4,4,-0.11726013686787162,0.7702776834676239,-0.09759121687850758,0.019668919989364042,0.9762633996937213,1.0,-2.0946207039371134,1.7385103491938076,False,POS,0.5,0.2857142857142857,0.11721378644576919,0.5464908432989318,-1,1.0,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
siyana,,deterministic,14,7,2,5,0.08919074059955356,-0.07771922308732648,0.19191540031647847,0.1027246597169249,1.0461235432510807,1.0,-1.772519740025702,1.8136181864118555,False,POS,0.547,0.35714285714285715,0.1634473175355414,0.612355768960926,-1,1.0,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
hre,,deterministic,13,5,4,4,-0.2551747434075633,0.8733711764317285,0.005502276085596947,0.26067701949316024,1.171822358346095,1.0,-1.924884330850428,2.2817690737714718,False,POS,0.622,0.3076923076923077,0.12680703655710515,0.5763065681945096,-1,1.0,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
izvozvi,,deterministic,13,8,0,5,0.3728564792054794,-2.2965538250105855,0.295008893280583,-0.07784758592489638,0.9151187284565301,1.0,-1.9376874483362778,1.5750939232762857,False,NEG,0.5425,0.6153846153846154,0.355228915126657,0.8229029220223743,-2,1.0,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
kudai,,deterministic,13,6,3,4,-0.014166643903767095,0.51080109704702,0.005502276085596947,0.019668919989364042,0.9762633996937213,1.0,-2.1000215225219554,1.77778546683121,False,POS,0.508,0.3076923076923077,0.12680703655710515,0.5763065681945096,-1,1.0,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
mujeri,,deterministic,13,8,0,5,0.3728564792054794,-2.2965538250105855,0.295008893280583,-0.07784758592489638,0.9151187284565301,1.0,-1.909374395357528,1.451580678735959,False,NEG,0.5445,0.6153846153846154,0.355228915126657,0.8229029220223743,-2,1.0,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
paya,,deterministic,13,7,1,5,0.1922842335636581,-0.7115913242894276,0.295008893280583,0.1027246597169249,1.0461235432510807,1.0,-1.7279182131852702,1.7944166309812808,False,POS,0.551,0.38461538461538464,0.17709707797762575,0.6447710848733431,-1,1.0,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
shaa,,deterministic,13,7,1,5,0.1922842335636581,-0.7115913242894276,0.295008893280583,0.1027246597169249,1.0461235432510807,1.0,-1.8112236300142268,1.7330010612629383,False,POS,0.5375,0.38461538461538464,0.17709707797762575,0.6447710848733431,-1,1.0,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
shoma,,deterministic,13,7,2,4,0.1922842335636581,0.025374269876778044,0.005502276085596947,-0.18678195747806114,0.8365784292277401,1.0,-2.2632405509140114,1.4919425614854207,False,NEG,0.59,0.5384615384615384,0.29143795714506004,0.7679393219046169,-2,1.0,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
unogona,,deterministic,13,7,2,4,0.1922842335636581,0.025374269876778044,0.005502276085596947,-0.18678195747806114,0.8365784292277401,1.0,-2.3189407364562724,1.441500636532655,False,NEG,0.58,0.5384615384615384,0.29143795714506004,0.7679393219046169,-2,1.0,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
vasiri,,deterministic,13,6,3,4,-0.014166643903767095,0.51080109704702,0.005502276085596947,0.019668919989364042,0.9762633996937213,1.0,-1.9965638150320806,1.744866497623123,False,POS,0.51,0.3076923076923077,0.12680703655710515,0.5763065681945096,-1,1.0,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
dzedu,,deterministic,12,7,0,5,0.30331554595240107,-2.1855225126218425,0.40604020566932597,0.1027246597169249,1.0461235432510807,1.0,-1.7741119822887783,1.7383150731126185,False,POS,0.5385,0.4166666666666667,0.19326031365875665,0.6804886874504503,-2,1.0,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
endai,,deterministic,12,5,3,4,-0.14414343101882032,0.621832409435763,0.11653358847433992,0.26067701949316024,1.171822358346095,1.0,-1.8525094720582902,2.1700597287071877,False,POS,0.613,0.3333333333333333,0.13812009109121315,0.6093779111272004,-1,1.0,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
gvt,,deterministic,12,7,1,4,0.30331554595240107,-0.6005600119006846,0.11653358847433992,-0.18678195747806114,0.8365784292277401,1.0,-2.38619755305525,1.5776106587991607,False,NEG,0.5885,0.5833333333333334,0.31951131254954973,0.8067396863412435,-2,1.0,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
kuitwa,,deterministic,12,6,2,4,0.09686466848497588,0.13640558226552102,0.11653358847433992,0.019668919989364042,0.9762633996937213,1.0,-2.112471152289329,1.9159126041481385,False,POS,0.5045,0.3333333333333333,0.13812009109121315,0.6093779111272004,-2,1.0,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
mazita,,deterministic,12,5,3,4,-0.14414343101882032,0.621832409435763,0.11653358847433992,0.26067701949316024,1.171822358346095,1.0,-1.9181636061400342,2.4037212824756233,False,POS,0.6175,0.3333333333333333,0.13812009109121315,0.6093779111272004,-1,1.0,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
nababa,,deterministic,12,7,0,5,0.30331554595240107,-2.1855225126218425,0.40604020566932597,0.1027246597169249,1.0461235432510807,1.0,-1.732429780892484,1.799670741808662,False,POS,0.5675,0.4166666666666667,0.19326031365875665,0.6804886874504503,-2,1.0,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
ndapota,,deterministic,12,5,3,4,-0.14414343101882032,0.621832409435763,0.11653358847433992,0.26067701949316024,1.171822358346095,1.0,-1.952078650644053,2.188311214617522,False,POS,0.613,0.3333333333333333,0.13812009109121315,0.6093779111272004,-1,1.0,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
vakuda,,deterministic,12,7,0,5,0.30331554595240107,-2.1855225126218425,0.40604020566932597,0.1027246597169249,1.0461235432510807,1.0,-1.811736685826492,1.7921073848314273,False,POS,0.5495,0.4166666666666667,0.19326031365875665,0.6804886874504503,-2,1.0,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
varipo,,deterministic,12,7,1,4,0.30331554595240107,-0.6005600119006846,0.11653358847433992,-0.18678195747806114,0.8365784292277401,1.0,-2.278581479699319,1.4444285449349596,False,NEG,0.595,0.5833333333333334,0.31951131254954973,0.8067396863412435,-2,1.0,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
aenda,,deterministic,11,6,1,4,0.2171589022026872,-0.48026577818297334,0.23682782219205123,0.019668919989364042,0.9762633996937213,1.0,-2.2545747096943076,1.795781396326975,False,POS,0.5125,0.36363636363636365,0.15166471095367573,0.6461988254921511,-2,1.0,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
afa,,rag_recovered,11,6,1,4,0.2171589022026872,-0.48026577818297334,0.23682782219205123,0.019668919989364042,0.9762633996937213,1.0,-2.2643794297888173,1.8593508047737326,False,POS,0.512,0.36363636363636365,0.15166471095367573,0.6461988254921511,-2,1.0,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
inogara,,deterministic,11,6,1,4,0.2171589022026872,-0.48026577818297334,0.23682782219205123,0.019668919989364042,0.9762633996937213,1.0,-2.2535762379949205,1.8831047038203255,False,POS,0.4975,0.36363636363636365,0.15166471095367573,0.6461988254921511,-2,1.0,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
madungwe,,deterministic,11,5,2,4,-0.023849197301109015,0.2566998159832323,0.23682782219205123,0.26067701949316024,1.171822358346095,1.0,-1.8495447769782234,2.1552613736921225,False,POS,0.611,0.36363636363636365,0.15166471095367573,0.6461988254921511,-1,1.0,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
munoda,,deterministic,11,5,2,4,-0.023849197301109015,0.2566998159832323,0.23682782219205123,0.26067701949316024,1.171822358346095,1.0,-1.958280768991006,2.1457565661568876,False,POS,0.63,0.36363636363636365,0.15166471095367573,0.6461988254921511,-1,1.0,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
ndisina,,deterministic,11,5,2,4,-0.023849197301109015,0.2566998159832323,0.23682782219205123,0.26067701949316024,1.171822358346095,1.0,-1.9283452349950456,2.1248656096423364,False,POS,0.6175,0.36363636363636365,0.15166471095367573,0.6461988254921511,-1,1.0,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
sisi,,rag_recovered,11,6,1,4,0.2171589022026872,-0.48026577818297334,0.23682782219205123,0.019668919989364042,0.9762633996937213,1.0,-2.1822474132399123,1.8203546711091962,False,POS,0.494,0.36363636363636365,0.15166471095367573,0.6461988254921511,-2,1.0,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
uno,,rag_recovered,11,5,2,4,-0.023849197301109015,0.2566998159832323,0.23682782219205123,0.26067701949316024,1.171822358346095,1.0,-1.800622479110744,2.156297163604707,False,POS,0.6185,0.36363636363636365,0.15166471095367573,0.6461988254921511,-1,1.0,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
vanogona,,deterministic,11,4,4,3,-0.3133558144960933,1.1046967225381827,-0.12574225719265542,0.18761355730343787,1.0984500574052813,1.0,-2.6101990923544633,2.3973542575019717,False,POS,0.577,0.2727272727272727,0.09746059290024889,0.5656453011761291,-1,1.0,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
wati,,deterministic,11,5,3,3,-0.023849197301109015,0.7421266431534743,-0.12574225719265542,-0.1018930598915464,0.8785304247990815,1.0,-2.670762775411934,1.9366413502331006,False,NEG,0.528,0.45454545454545453,0.21271271622459764,0.719908462590678,-2,1.0,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
aiva,,deterministic,10,6,0,4,0.3484034354809413,-1.933983745625877,0.36807235547030537,0.019668919989364042,0.9762633996937213,1.0,-2.095412482218234,1.9245900767801387,False,POS,0.493,0.4,0.16818032970623614,0.6873262302663417,-2,1.0,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
akabva,,deterministic,10,5,2,3,0.10739533597714512,0.38794434926148647,0.005502276085598723,-0.1018930598915464,0.8785304247990815,1.0,-2.6293473570961736,1.918784271248999,False,NEG,0.546,0.5,0.236593090512564,0.7634069094874361,-2,1.0,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
arikuda,,deterministic,10,5,1,4,0.10739533597714512,-0.3490212449047192,0.36807235547030537,0.26067701949316024,1.171822358346095,1.0,-2.0897825097245764,2.169795148526513,False,POS,0.6065,0.4,0.16818032970623614,0.6873262302663417,-1,1.0,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
becoz,,deterministic,10,4,3,3,-0.18211128121783915,0.8733711764317285,0.005502276085598723,0.18761355730343787,1.0984500574052813,1.0,-2.616986317745152,2.3520287771300037,False,POS,0.5755,0.3,0.10779126740630099,0.6032218525388546,-1,1.0,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
chibhorani,,deterministic,10,5,1,4,0.10739533597714512,-0.3490212449047192,0.36807235547030537,0.26067701949316024,1.171822358346095,1.0,-1.7633693713044643,2.350695824548113,False,POS,0.6055,0.4,0.16818032970623614,0.6873262302663417,-1,1.0,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
dzake,,deterministic,10,4,3,3,-0.18211128121783915,0.8733711764317285,0.005502276085598723,0.18761355730343787,1.0984500574052813,1.0,-2.5898203862946345,2.6706942013747765,False,POS,0.5895,0.3,0.10779126740630099,0.6032218525388546,-1,1.0,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
kuty,,deterministic,10,5,1,4,0.10739533597714512,-0.3490212449047192,0.36807235547030537,0.26067701949316024,1.171822358346095,1.0,-1.954538558714,2.157273453630939,False,POS,0.6195,0.4,0.16818032970623614,0.6873262302663417,-1,1.0,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
pliz,,deterministic,10,5,1,4,0.10739533597714512,-0.3490212449047192,0.36807235547030537,0.26067701949316024,1.171822358346095,1.0,-1.7871540116044844,2.2748527545826667,False,POS,0.608,0.4,0.16818032970623614,0.6873262302663417,-1,1.0,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
rtgs,,deterministic,10,5,1,4,0.10739533597714512,-0.3490212449047192,0.36807235547030537,0.26067701949316024,1.171822358346095,1.0,-1.9837639624500263,2.215075587328728,False,POS,0.623,0.4,0.16818032970623614,0.6873262302663417,-1,1.0,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
sewe,,deterministic,10,6,0,4,0.3484034354809413,-1.933983745625877,0.36807235547030537,0.019668919989364042,0.9762633996937213,1.0,-2.140159317682227,1.7742611416189404,False,POS,0.491,0.4,0.16818032970623614,0.6873262302663417,-2,1.0,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
uine,,deterministic,10,6,0,4,0.3484034354809413,-1.933983745625877,0.36807235547030537,0.019668919989364042,0.9762633996937213,1.0,-2.015211340230861,1.8655739895368977,False,POS,0.4935,0.4,0.16818032970623614,0.6873262302663417,-2,1.0,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
vose,,deterministic,10,5,1,4,0.10739533597714512,-0.3490212449047192,0.36807235547030537,0.26067701949316024,1.171822358346095,1.0,-1.7779394862824343,2.1357083157970473,False,POS,0.62,0.4,0.16818032970623614,0.6873262302663417,-1,1.0,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
wobva,,deterministic,10,5,2,3,0.10739533597714512,0.38794434926148647,0.005502276085598723,-0.1018930598915464,0.8785304247990815,1.0,-2.8832597353287364,1.9259421148710718,False,NEG,0.564,0.5,0.236593090512564,0.7634069094874361,-2,1.0,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
zviriko,,deterministic,10,5,2,3,0.10739533597714512,0.38794434926148647,0.005502276085598723,-0.1018930598915464,0.8785304247990815,1.0,-2.8964862570798093,1.8321519248269469,False,NEG,0.5545,0.5,0.236593090512564,0.7634069094874361,-2,1.0,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
